Date,Open,High,Low,Close,Dividends
1984-12-17,5.572866916656494,5.842522144317627,5.468000888824463,5.572866916656494,0.0
1984-12-24,5.58784818649292,5.692712783813477,5.58784818649292,5.677732944488525,0.0
1984-12-31,5.6327900886535645,5.842522144317627,5.617808818817139,5.677732944488525,0.0
1985-01-07,5.692712783813477,5.752636909484863,5.572866916656494,5.72267484664917,0.0
1985-01-14,5.72267484664917,6.02229118347168,5.393096923828125,5.58784818649292,0.0
1985-01-21,5.58784818649292,5.812560081481934,5.512942790985107,5.72267484664917,0.0
1985-01-28,5.72267484664917,5.737656116485596,5.557886123657227,5.617808818817139,0.0
1985-02-04,5.617808818817139,5.842522144317627,5.58784818649292,5.827540874481201,0.0
1985-02-11,5.842522144317627,6.127157211303711,5.812560081481934,5.962368011474609,0.0
1985-02-18,5.962368011474609,6.112175941467285,5.932406902313232,5.962368011474609,0.0
1985-02-25,5.992330074310303,6.02229118347168,5.872482776641846,5.947387218475342,0.0
1985-03-04,5.8874640464782715,5.947387218475342,5.797578811645508,5.902444839477539,0.069511
1985-03-11,5.902444839477539,5.932406902313232,5.767617225646973,5.767617225646973,0.0
1985-03-18,5.78259801864624,5.812560081481934,5.752636909484863,5.78259801864624,0.0
1985-03-25,5.752636909484863,5.872482776641846,5.752636909484863,5.827540874481201,0.0
1985-04-01,5.842522144317627,6.00731086730957,5.78259801864624,5.977348804473877,0.0
1985-04-08,6.00731086730957,6.02229118347168,5.947387218475342,5.992330074310303,0.0
1985-04-15,6.02229118347168,6.351870059967041,5.992330074310303,6.232022762298584,0.0
1985-04-22,6.291945934295654,6.456735134124756,6.112175941467285,6.4417548179626465,0.0
1985-04-29,6.4417548179626465,6.4417548179626465,6.217041969299316,6.232022762298584,0.0
1985-05-06,6.217041969299316,6.426774024963379,6.217041969299316,6.3968119621276855,0.0
1985-05-13,6.426774024963379,6.456735134124756,6.321907997131348,6.4417548179626465,0.0
1985-05-20,6.456735134124756,6.651485919952393,6.3968119621276855,6.636505126953125,0.0
1985-05-27,6.651485919952393,7.011025905609131,6.651485919952393,6.96608304977417,0.0
1985-06-03,6.936121940612793,7.130871772766113,6.9061598777771,6.96608304977417,0.069511
1985-06-10,6.9810638427734375,7.115891933441162,6.7263898849487305,6.861217975616455,0.0
1985-06-17,6.876197814941406,6.9810638427734375,6.801293849945068,6.9810638427734375,0.0
1985-06-24,6.996045112609863,7.145853042602539,6.921141147613525,7.085929870605469,0.0
1985-07-01,7.1009111404418945,7.115891933441162,6.9810638427734375,7.026007175445557,0.0
