Date,Open,High,Low,Close,Dividends
1975-04-07,2.1722559928894043,2.2103660106658936,2.134145975112915,2.1722559928894043,0.0
1978-01-16,2.004573106765747,2.0350608825683594,1.981706976890564,2.004573106765747,0.0
1983-04-04,2.8277440071105957,2.8887200355529785,2.7972559928894043,2.873476028442383,0.0
1983-04-11,2.873476028442383,3.0182929039001465,2.804877996444702,3.003048896789551,0.0
1983-04-18,3.003048896789551,3.0182929039001465,2.9192070960998535,2.995426893234253,0.0
1983-04-25,2.9801828861236572,3.04115891456604,2.942073106765747,3.0182929039001465,0.0
1983-05-02,3.0106709003448486,3.04115891456604,2.9573171138763428,3.003048896789551,0.0
1983-05-09,2.987804889678955,3.0182929039001465,2.949695110321045,3.003048896789551,0.0
1983-05-16,2.987804889678955,2.987804889678955,2.89634108543396,2.9573171138763428,0.0
1983-05-23,2.942073106765747,2.9649391174316406,2.89634108543396,2.934451103210449,0.0
1983-05-30,2.9192070960998535,2.9268290996551514,2.820122003555298,2.873476028442383,0.0
1983-06-06,2.8887200355529785,2.9192070960998535,2.8506100177764893,2.9192070960998535,0.0175
1983-06-13,2.934451103210449,3.079267978668213,2.9192070960998535,3.003048896789551,0.0
1983-06-20,3.003048896789551,3.262195110321045,2.9801828861236572,3.262195110321045,0.0
1983-06-27,3.2317070960998535,3.262195110321045,2.804877996444702,2.8125,0.0
1983-07-04,2.804877996444702,2.8506100177764893,2.7439019680023193,2.759145975112915,0.0
1983-07-11,2.7743899822235107,2.7972559928894043,2.6524391174316406,2.6981709003448486,0.0
1983-07-18,2.690548896789551,2.7820119857788086,2.637195110321045,2.7134149074554443,0.0
1983-07-25,2.6981709003448486,2.7134149074554443,2.4237799644470215,2.454267978668213,0.0
1983-08-01,2.439023971557617,2.591463088989258,2.408536911010742,2.545732021331787,0.0
1983-08-08,2.545732021331787,2.545732021331787,2.41615891456604,2.5,0.0
1983-08-15,2.5,2.5,2.408536911010742,2.439023971557617,0.0
1983-08-22,2.454267978668213,2.5,2.4314019680023193,2.4618899822235107,0.0
1983-08-29,2.439023971557617,2.5152440071105957,2.41615891456604,2.492377996444702,0.0175
1983-09-05,2.5228660106658936,2.545732021331787,2.4314019680023193,2.4695119857788086,0.0
1983-09-12,2.5,2.5152440071105957,2.3932929039001465,2.408536911010742,0.0
1983-09-19,2.408536911010742,2.4618899822235107,2.4009149074554443,2.446645975112915,0.0
1983-09-26,2.454267978668213,2.5,2.41615891456604,2.4847559928894043,0.0
1983-10-03,2.4847559928894043,2.637195110321045,2.454267978668213,2.621951103210449,0.0
1983-10-10,2.621951103210449,2.6524391174316406,2.553354024887085,2.5762200355529785,0.0
1983-10-17,2.5685980319976807,2.5762200355529785,2.4695119857788086,2.5,0.0
1983-10-24,2.4695119857788086,2.545732021331787,2.4618899822235107,2.4847559928894043,0.0
1983-10-31,2.4847559928894043,2.5,2.3323171138763428,2.3323171138763428,0.0
1983-11-07,2.309451103210449,2.378048896789551,2.2942070960998535,2.378048896789551,0.0
1983-11-14,2.3932929039001465,2.3932929039001465,2.27134108543396,2.2865850925445557,0.0
1983-11-21,2.2865850925445557,2.3551828861236572,2.240854024887085,2.3018290996551514,0.0
1983-11-28,2.317073106765747,2.370426893234253,2.233232021331787,2.2865850925445557,0.0
1983-12-05,2.2637200355529785,2.2637200355529785,2.0731709003448486,2.1570119857788086,0.0175
1983-12-12,2.1493899822235107,2.195122003555298,2.10365891456604,2.1646339893341064,0.0
1983-12-19,2.1646339893341064,2.2256100177764893,2.141767978668213,2.2103660106658936,0.0
1983-12-26,2.2256100177764893,2.2560980319976807,2.1722559928894043,2.240854024887085,0.0
1984-01-02,2.2865850925445557,2.4237799644470215,2.278963088989258,2.3856709003448486,0.0
1984-01-09,2.408536911010742,2.439023971557617,2.324695110321045,2.3475608825683594,0.0
1984-01-16,2.3323171138763428,2.3856709003448486,2.324695110321045,2.370426893234253,0.0
1984-01-23,2.3551828861236572,2.378048896789551,2.2179880142211914,2.2256100177764893,0.0
1984-01-30,2.240854024887085,2.240854024887085,2.1646339893341064,2.1875,0.0
1984-02-06,2.1722559928894043,2.2865850925445557,2.1189019680023193,2.179877996444702,0.0
1984-02-13,2.1646339893341064,2.179877996444702,2.10365891456604,2.134145975112915,0.0
1984-02-20,2.1189019680023193,2.1493899822235107,2.0731709003448486,2.1493899822235107,0.0
1984-02-27,2.126523971557617,2.179877996444702,2.096036911010742,2.134145975112915,0.0
1984-03-05,2.126523971557617,2.126523971557617,2.065548896789551,2.10365891456604,0.0175
1984-03-12,2.10365891456604,2.1722559928894043,2.0731709003448486,2.141767978668213,0.0
1984-03-19,2.1189019680023193,2.1189019680023193,2.057926893234253,2.0731709003448486,0.0
1984-03-26,2.0731709003448486,2.1646339893341064,2.050304889678955,2.134145975112915,0.0
1984-04-02,2.1189019680023193,2.134145975112915,2.096036911010742,2.10365891456604,0.0
1984-04-09,2.10365891456604,2.1722559928894043,2.10365891456604,2.1189019680023193,0.0
1984-04-16,2.1189019680023193,2.1646339893341064,2.1189019680023193,2.1493899822235107,0.0
1984-04-23,2.1646339893341064,2.179877996444702,2.10365891456604,2.1189019680023193,0.0
1984-04-30,2.1189019680023193,2.1646339893341064,2.0884149074554443,2.0884149074554443,0.0
1984-05-07,2.0884149074554443,2.134145975112915,2.0731709003448486,2.1112799644470215,0.0
1984-05-14,2.096036911010742,2.134145975112915,2.0731709003448486,2.0884149074554443,0.0
1984-05-21,2.0884149074554443,2.096036911010742,2.0426828861236572,2.057926893234253,0.0
1984-05-28,2.057926893234253,2.057926893234253,1.9664629697799683,2.012195110321045,0.0
1984-06-04,2.0274391174316406,2.0731709003448486,2.0274391174316406,2.0426828861236572,0.0175
1984-06-11,2.0426828861236572,2.050304889678955,1.981706976890564,2.0426828861236572,0.0
1984-06-18,2.0426828861236572,2.057926893234253,1.9893289804458618,2.050304889678955,0.0
1984-06-25,2.050304889678955,2.057926893234253,2.012195110321045,2.0274391174316406,0.0
1984-07-02,2.012195110321045,2.057926893234253,2.004573106765747,2.0274391174316406,0.0
1984-07-09,2.0274391174316406,2.057926893234253,2.004573106765747,2.0274391174316406,0.0
1984-07-16,2.0426828861236572,2.057926893234253,2.004573106765747,2.0274391174316406,0.0
1984-07-23,2.012195110321045,2.012195110321045,1.875,1.8826220035552979,0.0
1984-07-30,1.8826220035552979,2.10365891456604,1.875,2.10365891456604,0.0
1984-08-06,2.1189019680023193,2.240854024887085,2.1112799644470215,2.1646339893341064,0.0
1984-08-13,2.179877996444702,2.2865850925445557,2.1646339893341064,2.27134108543396,0.0
1984-08-20,2.2865850925445557,2.370426893234253,2.2560980319976807,2.3475608825683594,0.0
1984-08-27,2.3399391174316406,2.3475608825683594,2.2865850925445557,2.317073106765747,0.018293
1984-09-03,2.317073106765747,2.317073106765747,2.233232021331787,2.240854024887085,0.0
1984-09-10,2.248476028442383,2.317073106765747,2.195122003555298,2.317073106765747,0.0
1984-09-17,2.3018290996551514,2.362804889678955,2.2865850925445557,2.2865850925445557,0.0
1984-09-24,2.3018290996551514,2.317073106765747,2.2637200355529785,2.278963088989258,0.0
1984-10-01,2.2865850925445557,2.3018290996551514,2.2256100177764893,2.2560980319976807,0.0
1984-10-08,2.240854024887085,2.278963088989258,2.2103660106658936,2.248476028442383,0.0
1984-10-15,2.240854024887085,2.2560980319976807,2.1646339893341064,2.240854024887085,0.0
1984-10-22,2.240854024887085,2.2560980319976807,2.195122003555298,2.2103660106658936,0.0
1984-10-29,2.2103660106658936,2.2637200355529785,2.195122003555298,2.2256100177764893,0.0
1984-11-05,2.2256100177764893,2.3475608825683594,2.2256100177764893,2.3323171138763428,0.0
1984-11-12,2.3323171138763428,2.4618899822235107,2.317073106765747,2.4237799644470215,0.0
1984-11-19,2.4237799644470215,2.507622003555298,2.41615891456604,2.4847559928894043,0.0
1984-11-26,2.4695119857788086,2.492377996444702,2.4237799644470215,2.4618899822235107,0.0
1984-12-03,2.4618899822235107,2.5152440071105957,2.3856709003448486,2.408536911010742,0.0
1984-12-10,2.41615891456604,2.4237799644470215,2.3856709003448486,2.41615891456604,0.018293
1984-12-17,2.4009149074554443,2.454267978668213,2.378048896789551,2.378048896789551,0.0
1984-12-24,2.378048896789551,2.439023971557617,2.378048896789551,2.439023971557617,0.0
1984-12-31,2.439023971557617,2.4695119857788086,2.408536911010742,2.454267978668213,0.0
1985-01-07,2.446645975112915,2.5228660106658936,2.439023971557617,2.5,0.0
1985-01-14,2.5,2.591463088989258,2.4847559928894043,2.5685980319976807,0.0
1985-01-21,2.5685980319976807,2.7134149074554443,2.560976028442383,2.6981709003448486,0.0
1985-01-28,2.682926893234253,2.7743899822235107,2.6676828861236572,2.759145975112915,0.0
1985-02-04,2.72865891456604,2.865854024887085,2.7134149074554443,2.7896339893341064,0.0
1985-02-11,2.7743899822235107,2.865854024887085,2.7134149074554443,2.8277440071105957,0.0
1985-02-18,2.8353660106658936,2.8887200355529785,2.8125,2.8506100177764893,0.0
1985-02-25,2.8353660106658936,2.9268290996551514,2.804877996444702,2.9268290996551514,0.0
1985-03-04,2.8887200355529785,2.903963088989258,2.7362799644470215,2.7362799644470215,0.018293
1985-03-11,2.72865891456604,2.7743899822235107,2.6524391174316406,2.7134149074554443,0.0
1985-03-18,2.7134149074554443,2.89634108543396,2.7134149074554443,2.8506100177764893,0.0
1985-03-25,2.8506100177764893,3.033536911010742,2.8429880142211914,3.033536911010742,0.0
1985-04-01,3.0182929039001465,3.0487799644470215,2.934451103210449,2.9649391174316406,0.0
1985-04-08,2.949695110321045,2.9801828861236572,2.8506100177764893,2.9801828861236572,0.0
1985-04-15,2.9801828861236572,2.987804889678955,2.9268290996551514,2.9801828861236572,0.0
1985-04-22,2.9649391174316406,3.0487799644470215,2.942073106765747,2.995426893234253,0.0
1985-04-29,2.9725608825683594,2.9801828861236572,2.865854024887085,2.873476028442383,0.0
1985-05-06,2.903963088989258,3.071645975112915,2.903963088989258,3.064023971557617,0.0
1985-05-13,3.071645975112915,3.132622003555298,3.064023971557617,3.132622003555298,0.0
1985-05-20,3.1554880142211914,3.2317070960998535,3.1478660106658936,3.20884108543396,0.0
1985-05-27,3.2240850925445557,3.2317070960998535,3.170732021331787,3.2317070960998535,0.0
1985-06-03,3.2240850925445557,3.2850608825683594,3.216463088989258,3.2317070960998535,0.018293
1985-06-10,3.216463088989258,3.2317070960998535,3.0564019680023193,3.1402440071105957,0.0
1985-06-17,3.125,3.3231709003448486,3.1097559928894043,3.3231709003448486,0.0
1985-06-24,3.300304889678955,3.3307929039001465,3.246951103210449,3.3307929039001465,0.0
1985-07-01,3.3307929039001465,3.346036911010742,3.246951103210449,3.254573106765747,0.0
1985-07-08,3.246951103210449,3.4146339893341064,3.2317070960998535,3.4146339893341064,0.0
1985-07-15,3.3993899822235107,3.4679880142211914,3.2850608825683594,3.4527440071105957,0.0
1985-07-22,3.4679880142211914,3.559451103210449,3.429877996444702,3.5060980319976807,0.0
1985-07-29,3.5060980319976807,3.5060980319976807,3.3993899822235107,3.4375,0.0
1985-08-05,3.429877996444702,3.4756100177764893,3.3993899822235107,3.4679880142211914,0.0
1985-08-12,3.4679880142211914,3.4756100177764893,3.4146339893341064,3.445122003555298,0.0
1985-08-19,3.4679880142211914,3.498476028442383,3.429877996444702,3.4603660106658936,0.0
1985-08-26,3.445122003555298,3.4756100177764893,3.4222559928894043,3.4375,0.0
1985-09-02,3.4070119857788086,3.4375,3.384145975112915,3.4146339893341064,0.018293
1985-09-09,3.4222559928894043,3.4603660106658936,3.3993899822235107,3.429877996444702,0.0
1985-09-16,3.4222559928894043,3.4222559928894043,3.262195110321045,3.3384149074554443,0.0
1985-09-23,3.384145975112915,3.4756100177764893,3.3384149074554443,3.35365891456604,0.0
1985-09-30,3.35365891456604,3.4756100177764893,3.35365891456604,3.391767978668213,0.0
1985-10-07,3.3993899822235107,3.3993899822235107,3.2012200355529785,3.246951103210449,0.0
1985-10-14,3.262195110321045,3.3231709003448486,3.246951103210449,3.315548896789551,0.0
1985-10-21,3.307926893234253,3.35365891456604,3.262195110321045,3.3231709003448486,0.0
1985-10-28,3.3307929039001465,3.3993899822235107,3.300304889678955,3.384145975112915,0.0
1985-11-04,3.384145975112915,3.628048896789551,3.384145975112915,3.6051828861236572,0.0
1985-11-11,3.6051828861236572,3.689023971557617,3.5365850925445557,3.5899391174316406,0.0
1985-11-18,3.5899391174316406,3.75,3.5899391174316406,3.704267978668213,0.0
1985-11-25,3.7118899822235107,3.7804880142211914,3.6051828861236572,3.7271339893341064,0.0
1985-12-02,3.7271339893341064,3.9024391174316406,3.704267978668213,3.7347559928894043,0.0
1985-12-09,3.7195119857788086,3.9481709003448486,3.6814019680023193,3.9176828861236572,0.020122
1985-12-16,3.940548896789551,4.02439022064209,3.887195110321045,3.925304889678955,0.0
1985-12-23,3.9024391174316406,3.9100608825683594,3.8185980319976807,3.8185980319976807,0.0
1985-12-30,3.841463088989258,3.879573106765747,3.7728660106658936,3.879573106765747,0.0
1986-01-06,3.871951103210449,3.971036911010742,3.841463088989258,3.8567070960998535,0.0
1986-01-13,3.8567070960998535,4.222560882568359,3.841463088989258,4.222560882568359,0.0
1986-01-20,4.207316875457764,4.207316875457764,4.001523971557617,4.070121765136719,0.0
1986-01-27,4.054878234863281,4.390244007110596,4.032011985778809,4.222560882568359,0.0
1986-02-03,4.237804889678955,4.329267978668213,4.161584854125977,4.222560882568359,0.0
1986-02-10,4.230183124542236,4.245427131652832,4.10060977935791,4.192072868347168,0.0
1986-02-17,4.192072868347168,4.253048896789551,4.176828861236572,4.214939117431641,0.0
1986-02-24,4.222560882568359,4.222560882568359,4.092988014221191,4.192072868347168,0.0
1986-03-03,4.161584854125977,4.603659152984619,4.054878234863281,4.573171138763428,0.0
1986-03-10,4.573171138763428,4.695121765136719,4.4512200355529785,4.6646342277526855,0.020122
1986-03-17,4.634146213531494,4.72560977935791,4.557927131652832,4.6646342277526855,0.0
1986-03-24,4.72560977935791,5.396340847015381,4.695121765136719,5.3353657722473145,0.0
1986-03-31,5.304878234863281,5.3353657722473145,4.771340847015381,4.801828861236572,0.0
1986-04-07,4.771340847015381,5.533536911010742,4.756097793579102,5.503048896789551,0.0
1986-04-14,5.5182929039001465,6.219511985778809,5.472560882568359,5.9146342277526855,0.0
1986-04-21,5.97560977935791,6.295732021331787,5.929878234863281,6.097560882568359,0.0
1986-04-28,6.097560882568359,6.097560882568359,5.411584854125977,5.7317070960998535,0.0
1986-05-05,5.7012200355529785,5.823171138763428,5.609755992889404,5.7317070960998535,0.0
1986-05-12,5.7012200355529785,6.082316875457764,5.685976028442383,6.051828861236572,0.0
1986-05-19,6.067072868347168,6.646340847015381,6.067072868347168,6.60060977935791,0.0
1986-05-26,6.570121765136719,6.7682929039001465,6.402439117431641,6.631097793579102,0.0
1986-06-02,6.646340847015381,6.646340847015381,6.3567070960998535,6.478659152984619,0.020122
1986-06-09,6.448171138763428,6.676828861236572,6.234755992889404,6.676828861236572,0.0
1986-06-16,6.707316875457764,6.722560882568359,6.432927131652832,6.615853786468506,0.0
1986-06-23,6.570121765136719,6.7987799644470215,6.387195110321045,6.676828861236572,0.0
1986-06-30,6.722560882568359,7.22560977935791,6.692072868347168,7.179878234863281,0.0
1986-07-07,7.195121765136719,7.195121765136719,6.448171138763428,6.615853786468506,0.0
1986-07-14,6.5853657722473145,6.7682929039001465,6.189023971557617,6.692072868347168,0.0
1986-07-21,6.707316875457764,7.073171138763428,6.402439117431641,6.875,0.0
1986-07-28,6.875,6.920732021331787,6.676828861236572,6.676828861236572,0.0
1986-08-04,6.707316875457764,6.890244007110596,6.52439022064209,6.829267978668213,0.0
1986-08-11,6.859755992889404,7.408536911010742,6.859755992889404,7.408536911010742,0.0
1986-08-18,7.408536911010742,7.469511985778809,7.134146213531494,7.1646342277526855,0.0
1986-08-25,7.118902206420898,7.256097793579102,6.996951103210449,7.118902206420898,0.0
1986-09-01,7.073171138763428,7.134146213531494,6.5853657722473145,6.60060977935791,0.020122
1986-09-08,6.5853657722473145,6.60060977935791,5.609755992889404,5.7317070960998535,0.0
1986-09-15,5.7317070960998535,5.9603657722473145,5.7317070960998535,5.945121765136719,0.0
1986-09-22,5.97560977935791,6.128048896789551,5.823171138763428,5.838415145874023,0.0
1986-09-29,5.777439117431641,6.112804889678955,5.7012200355529785,6.006097793579102,0.0
1986-10-06,6.006097793579102,6.310976028442383,5.884146213531494,6.295732021331787,0.0
1986-10-13,6.265244007110596,6.448171138763428,6.1737799644470215,6.3567070960998535,0.0
1986-10-20,6.3567070960998535,6.448171138763428,6.204267978668213,6.402439117431641,0.0
1986-10-27,6.402439117431641,6.60060977935791,6.402439117431641,6.463415145874023,0.0
1986-11-03,6.432927131652832,6.493902206420898,6.387195110321045,6.402439117431641,0.0
1986-11-10,6.402439117431641,6.5396342277526855,6.067072868347168,6.3567070960998535,0.0
1986-11-17,6.341463088989258,6.341463088989258,5.7317070960998535,6.128048896789551,0.0
1986-11-24,6.112804889678955,6.219511985778809,5.853659152984619,5.853659152984619,0.0
1986-12-01,5.853659152984619,6.067072868347168,5.564023971557617,5.7317070960998535,0.0
1986-12-08,5.762195110321045,6.036584854125977,5.7317070960998535,5.884146213531494,0.022561
1986-12-15,5.853659152984619,6.097560882568359,5.7317070960998535,6.097560882568359,0.0
1986-12-22,6.067072868347168,6.189023971557617,6.036584854125977,6.1737799644470215,0.0
1986-12-29,6.189023971557617,6.219511985778809,6.051828861236572,6.1737799644470215,0.0
1987-01-05,6.204267978668213,6.493902206420898,6.097560882568359,6.463415145874023,0.0
1987-01-12,6.432927131652832,6.859755992889404,6.432927131652832,6.7682929039001465,0.0
1987-01-19,6.737804889678955,7.378048896789551,6.646340847015381,6.829267978668213,0.0
1987-01-26,6.814023971557617,6.9817070960998535,6.5853657722473145,6.783536911010742,0.0
1987-02-02,6.753048896789551,6.9512200355529785,6.722560882568359,6.753048896789551,0.0
1987-02-09,6.737804889678955,6.905488014221191,6.5853657722473145,6.875,0.0
1987-02-16,6.905488014221191,7.77439022064209,6.905488014221191,7.408536911010742,0.0
1987-02-23,7.4237799644470215,7.987804889678955,7.22560977935791,7.881097793579102,0.0
1987-03-02,7.881097793579102,8.018293380737305,7.560976028442383,7.926828861236572,0.022561
1987-03-09,7.942072868347168,8.079268455505371,7.743902206420898,7.942072868347168,0.0
1987-03-16,7.911584854125977,8.140243530273438,7.896340847015381,8.094511985778809,0.0
1987-03-23,8.04878044128418,8.140243530273438,7.804878234863281,7.8353657722473145,0.0
1987-03-30,7.591463088989258,7.957316875457764,7.3932929039001465,7.896340847015381,0.0
1987-04-06,7.926828861236572,7.957316875457764,7.286584854125977,7.347560882568359,0.0
1987-04-13,7.347560882568359,7.408536911010742,6.829267978668213,7.378048896789551,0.0
1987-04-20,7.408536911010742,7.469511985778809,6.9512200355529785,6.9512200355529785,0.0
1987-04-27,6.9512200355529785,7.118902206420898,6.737804889678955,7.088415145874023,0.0
1987-05-04,7.057927131652832,7.179878234863281,6.7682929039001465,6.859755992889404,0.0
1987-05-11,6.890244007110596,6.9512200355529785,6.52439022064209,6.5853657722473145,0.0
1987-05-18,6.463415145874023,7.012195110321045,6.128048896789551,6.875,0.0
