Date,Open,High,Low,Close,Dividends
1973-02-19,0.8046879768371582,0.8046879768371582,0.796875,0.8046879768371582,0.0
1973-02-26,0.8125,0.8203129768371582,0.796875,0.796875,0.0
1973-03-05,0.796875,0.828125,0.796875,0.796875,0.0
1973-03-12,0.796875,0.796875,0.7421879768371582,0.7421879768371582,0.0
1973-03-19,0.6953129768371582,0.703125,0.6875,0.703125,0.0
1973-03-26,0.6953129768371582,0.75,0.6953129768371582,0.7421879768371582,0.0
1973-04-02,0.734375,0.734375,0.7109379768371582,0.7109379768371582,0.0
1973-04-09,0.7109379768371582,0.7109379768371582,0.6328129768371582,0.640625,0.0
1973-04-16,0.671875,0.6953129768371582,0.6640629768371582,0.6953129768371582,0.0
1973-04-23,0.6640629768371582,0.6640629768371582,0.6171879768371582,0.6171879768371582,0.0
1973-04-30,0.625,0.6640629768371582,0.578125,0.6484379768371582,0.0
1975-04-07,0.65625,0.6640629768371582,0.6328129768371582,0.65625,0.0
1979-01-08,1.625,2.125,1.5546879768371582,2.09375,0.0
1979-01-15,2.09375,2.109375,1.921875,1.9375,0.0
1979-01-29,1.984375,1.984375,1.71875,1.890625,0.0
1985-07-01,6.140625,6.21875,6.125,6.15625,0.0
1985-07-08,6.125,6.3125,6.046875,6.265625,0.0
1985-07-15,6.265625,6.265625,5.6875,5.9375,0.0
1985-07-22,5.9375,6.0,5.65625,5.765625,0.0
1985-07-29,5.765625,6.078125,5.625,6.03125,0.0
1985-08-05,6.03125,6.078125,5.78125,5.84375,0.0
1985-08-12,5.84375,5.859375,5.640625,5.671875,0.0
1985-08-19,5.671875,5.75,5.375,5.453125,0.04375
1985-08-26,5.453125,5.671875,5.390625,5.515625,0.0
1985-09-02,5.515625,5.65625,5.46875,5.609375,0.0
1985-09-09,5.59375,5.59375,5.265625,5.375,0.0
1985-09-16,5.375,5.5,5.203125,5.375,0.0
1985-09-23,5.4375,5.546875,5.3125,5.359375,0.0
1985-09-30,5.359375,5.4375,5.03125,5.046875,0.0
1985-10-07,5.046875,5.375,4.96875,5.34375,0.0
1985-10-14,5.34375,5.53125,5.296875,5.3125,0.0
1985-10-21,5.3125,5.828125,5.28125,5.53125,0.0
1985-10-28,5.46875,5.484375,5.25,5.34375,0.0
1985-11-04,5.34375,5.65625,5.28125,5.65625,0.0
1985-11-11,5.65625,5.890625,5.5625,5.625,0.0
1985-11-18,5.625,5.75,5.53125,5.703125,0.04375
1985-11-25,5.703125,5.875,5.625,5.78125,0.0
1985-12-02,5.78125,5.9375,5.625,5.671875,0.0
1985-12-09,5.703125,6.125,5.703125,6.109375,0.0
1985-12-16,6.109375,6.171875,5.96875,5.984375,0.0
1985-12-23,5.984375,6.0,5.890625,5.9375,0.0
1985-12-30,5.9375,6.03125,5.84375,6.0,0.0
1986-01-06,6.0,6.203125,5.84375,5.9375,0.0
1986-01-13,5.9375,6.15625,5.9375,6.078125,0.0
1986-01-20,6.03125,6.03125,5.8125,6.015625,0.0
1986-01-27,6.015625,6.125,5.953125,6.109375,0.0
1986-02-03,6.109375,6.28125,6.0,6.25,0.0
1986-02-10,6.25,6.796875,6.203125,6.734375,0.0
1986-02-17,6.78125,7.046875,6.71875,6.984375,0.0475
1986-02-24,6.984375,7.0625,6.6875,6.90625,0.0
1986-03-03,6.90625,7.0,6.671875,6.859375,0.0
1986-03-10,6.859375,7.3125,6.75,7.046875,0.0
1986-03-17,7.046875,7.46875,6.84375,7.234375,0.0
1986-03-24,7.25,7.75,7.25,7.609375,0.0
1986-03-31,7.609375,7.625,6.65625,6.6875,0.0
1986-04-07,6.6875,7.21875,6.5625,6.890625,0.0
1986-04-14,6.890625,7.203125,6.796875,7.15625,0.0
1986-04-21,7.15625,7.375,6.875,6.921875,0.0
1986-04-28,6.921875,6.984375,6.5625,6.578125,0.0
1986-05-05,6.578125,7.03125,6.578125,6.953125,0.0
1986-05-12,6.953125,7.21875,6.90625,6.953125,0.0
1986-05-19,6.953125,7.375,6.90625,7.265625,0.0475
1986-05-26,7.265625,7.875,7.265625,7.71875,0.0
1986-06-02,7.71875,7.78125,7.4375,7.546875,0.0
1986-06-09,7.546875,7.5625,7.234375,7.484375,0.0
1986-06-16,7.484375,7.546875,7.21875,7.4375,0.0
1986-06-23,7.421875,7.515625,7.265625,7.421875,0.0
1986-06-30,7.421875,7.5625,7.40625,7.5625,0.0
1986-07-07,7.5625,7.578125,6.8125,7.03125,0.0
1986-07-14,7.015625,7.015625,6.78125,6.8125,0.0
1986-07-21,6.78125,7.25,6.78125,7.15625,0.0
1986-07-28,7.15625,7.171875,6.96875,6.984375,0.0
1986-08-04,6.96875,7.109375,6.90625,7.03125,0.0
1986-08-11,7.0,7.4375,7.0,7.421875,0.0
1986-08-18,7.421875,7.65625,7.328125,7.546875,0.0475
1986-08-25,7.546875,7.578125,7.375,7.421875,0.0
1986-09-01,7.421875,7.59375,7.328125,7.53125,0.0
